"","importance","Ens_id","description","Category"
"ENSG00000185736",0.00399325463743685,"ADARB2","adenosine deaminase RNA specific B2 (inactive) [Source:HGNC Symbol;Acc:HGNC:227]","Small"
"ENSG00000186517",0.00399323181049067,"ARHGAP30","Rho GTPase activating protein 30 [Source:HGNC Symbol;Acc:HGNC:27414]","Small"
"ENSG00000109686",0.00399320882852294,"SH3D19","SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]","Small"
"ENSG00000001167",0.00399303135888499,"NFYA","nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804]","Small"
"ENSG00000127564",0.00399300699300693,"PKMYT1","protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]","Small"
"ENSG00000239697",0.00399295774647885,"TNFSF12","TNF superfamily member 12 [Source:HGNC Symbol;Acc:HGNC:11927]","Small"
"ENSG00000142156",0.00399289520426282,"COL6A1","collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]","Small"
"ENSG00000117298",0.00399285714285725,"ECE1","endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146]","Small"
"ENSG00000162543",0.00399274047186941,"UBXN10","UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]","Small"
"ENSG00000008283",0.00399233716475101,"CYB561","cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]","Small"
"ENSG00000112182",0.00399226305609295,"BACH2","BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]","Small"
"ENSG00000120885",0.00399226305609295,"CLU","clusterin [Source:HGNC Symbol;Acc:HGNC:2095]","Small"
"ENSG00000173868",0.00399204771371774,"PHOSPHO1","phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815]","Small"
"ENSG00000177303",0.00399182004089982,"CASKIN2","CASK interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18200]","Small"
"ENSG00000166897",0.0039916317991632,"ELFN2","extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29396]","Small"
"ENSG00000106089",0.00399148936170218,"STX1A","syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]","Small"
"ENSG00000110237",0.00399109131403122,"ARHGEF17","Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726]","Small"
"ENSG00000164692",0.00399080459770119,"COL1A2","collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]","Small"
"ENSG00000163864",0.00399019607843138,"NMNAT3","nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]","Small"
"ENSG00000157734",0.00398243904114588,"SNX22","sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]","Small"
"ENSG00000138376",0.00398190956605754,"BARD1","BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]","Small"
"ENSG00000182809",0.00398190956605754,"CRIP2","cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]","Small"
"ENSG00000121716",0.00398168872703491,"PILRB","paired immunoglobin like type 2 receptor beta [Source:HGNC Symbol;Acc:HGNC:18297]","Small"
"ENSG00000076641",0.00398146242959888,"PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]","Small"
"ENSG00000151692",0.00398146242959888,"RNF144A","ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]","Small"
"ENSG00000166289",0.00398140497857389,"PLEKHF1","pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764]","Small"
"ENSG00000185028",0.00398140497857389,"LRRC14B","leucine rich repeat containing 14B [Source:HGNC Symbol;Acc:HGNC:37268]","Small"
"ENSG00000163273",0.00398134717034168,"NPPC","natriuretic peptide C [Source:HGNC Symbol;Acc:HGNC:7941]","Small"
"ENSG00000161267",0.00398102268851949,"BDH1","3-hydroxybutyrate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:1027]","Small"
"ENSG00000213903",0.00398077952010522,"LTB4R","leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]","Small"
"ENSG00000113749",0.00398071775116364,"HRH2","histamine receptor H2 [Source:HGNC Symbol;Acc:HGNC:5183]","Small"
"ENSG00000223806",0.00398053003906671,"LINC00114","long intergenic non-protein coding RNA 114 [Source:HGNC Symbol;Acc:HGNC:1265]","Small"
"ENSG00000173110",0.00397994431466145,"HSPA6","heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]","Small"
"ENSG00000104267",0.00397967252740932,"CA2","carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]","Small"
"ENSG00000151689",0.00397967252740932,"INPP1","inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]","Small"
"ENSG00000198829",0.0039795686983623,"SUCNR1","succinate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4542]","Small"
"ENSG00000149798",0.00397932225597037,"CDC42EP2","CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]","Small"
"ENSG00000119632",0.00397892274561264,"IFI27L2","interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]","Small"
"ENSG00000160683",0.00397884844292389,"CXCR5","C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]","Small"
"ENSG00000164362",0.00397850749342047,"TERT","telomerase reverse transcriptase [Source:HGNC Symbol;Acc:HGNC:11730]","Small"
"ENSG00000196735",0.00397799514301141,"HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]","Small"
"ENSG00000111247",0.00397795471779864,"RAD51AP1","RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]","Small"
"ENSG00000165092",0.00397762588924525,"ALDH1A1","aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]","Small"
"ENSG00000172292",0.00397671414000229,"CERS6","ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826]","Small"
"ENSG00000077984",0.0039751552795031,"CST7","cystatin F [Source:HGNC Symbol;Acc:HGNC:2479]","Small"
"ENSG00000125534",0.00397432244901711,"PPDPF","pancreatic progenitor cell differentiation and proliferation factor [Source:HGNC Symbol;Acc:HGNC:16142]","Small"
"ENSG00000141524",0.00397037037037035,"TMC6","transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]","Small"
"ENSG00000129173",0.00396940970884725,"E2F8","E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]","Small"
"ENSG00000120875",0.00396903076700869,"DUSP4","dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]","Small"
"ENSG00000165028",0.00396883775351034,"NIPSNAP3B","nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]","Small"
"ENSG00000121898",0.00396850393700788,"CPXM2","carboxypeptidase X, M14 family member 2 [Source:HGNC Symbol;Acc:HGNC:26977]","Small"
"ENSG00000126003",0.00396799999999999,"PLAGL2","PLAG1 like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:9047]","Small"
"ENSG00000169385",0.00396730970459612,"RNASE2","ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045]","Small"
"ENSG00000151474",0.00396483841319514,"FRMD4A","FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]","Small"
"ENSG00000168071",0.00396368935254191,"CCDC88B","coiled-coil domain containing 88B [Source:HGNC Symbol;Acc:HGNC:26757]","Small"
"ENSG00000135269",0.00396363636363637,"TES","testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620]","Small"
"ENSG00000104892",0.0039591836734694,"KLC3","kinesin light chain 3 [Source:HGNC Symbol;Acc:HGNC:20717]","Small"
"ENSG00000100629",0.00395883104711595,"CEP128","centrosomal protein 128 [Source:HGNC Symbol;Acc:HGNC:20359]","Small"
"ENSG00000167554",0.00395833333333334,"ZNF610","zinc finger protein 610 [Source:HGNC Symbol;Acc:HGNC:26687]","Small"
"ENSG00000137486",0.00395698924731184,"ARRB1","arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711]","Small"
"ENSG00000171056",0.00395555555555555,"SOX7","SRY-box transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18196]","Small"
"ENSG00000165702",0.00395505617977528,"GFI1B","growth factor independent 1B transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4238]","Small"
"ENSG00000173166",0.00395505617977528,"RAPH1","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]","Small"
"ENSG00000099250",0.0039546404814696,"NRP1","neuropilin 1 [Source:HGNC Symbol;Acc:HGNC:8004]","Small"
"ENSG00000139117",0.00395454545454547,"CPNE8","copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]","Small"
"ENSG00000095370",0.0039541202143289,"SH2D3C","SH2 domain containing 3C [Source:HGNC Symbol;Acc:HGNC:16884]","Small"
"ENSG00000121957",0.00395389357117529,"GPSM2","G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]","Small"
"ENSG00000106665",0.00395348837209303,"CLIP2","CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]","Small"
"ENSG00000136811",0.00395296415532493,"ODF2","outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]","Small"
"ENSG00000196535",0.00395294117647057,"MYO18A","myosin XVIIIA [Source:HGNC Symbol;Acc:HGNC:31104]","Small"
"ENSG00000137962",0.00395238095238096,"ARHGAP29","Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]","Small"
"ENSG00000140379",0.00395180722891567,"BCL2A1","BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]","Small"
"ENSG00000187808",0.00395121951219511,"SOWAHD","sosondowah ankyrin repeat domain family member D [Source:HGNC Symbol;Acc:HGNC:32960]","Small"
"ENSG00000133121",0.00394999999999999,"STARD13","StAR related lipid transfer domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]","Small"
"ENSG00000156642",0.00394999999999999,"NPTN","neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]","Small"
"ENSG00000152684",0.00394805194805195,"PELO","pelota mRNA surveillance and ribosome rescue factor [Source:HGNC Symbol;Acc:HGNC:8829]","Small"
"ENSG00000181274",0.00394805194805195,"FRAT2","FRAT regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:16048]","Small"
"ENSG00000126368",0.00394666666666666,"NR1D1","nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]","Small"
"ENSG00000168961",0.00394666666666666,"LGALS9","galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]","Small"
"ENSG00000205189",0.00394520547945206,"ZBTB10","zinc finger and BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:30953]","Small"
"ENSG00000167378",0.00394366197183098,"IRGQ","immunity related GTPase Q [Source:HGNC Symbol;Acc:HGNC:24868]","Small"
"ENSG00000110077",0.00394285714285715,"MS4A6A","membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375]","Small"
"ENSG00000132646",0.00394285714285715,"PCNA","proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]","Small"
"ENSG00000153956",0.00394285714285715,"CACNA2D1","calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]","Small"
"ENSG00000135437",0.0039402985074627,"RDH5","retinol dehydrogenase 5 [Source:HGNC Symbol;Acc:HGNC:9940]","Small"
"ENSG00000164136",0.0039402985074627,"IL15","interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]","Small"
"ENSG00000132359",0.00393967688085331,"RAP1GAP2","RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]","Small"
"ENSG00000121310",0.00393939393939394,"ECHDC2","enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]","Small"
"ENSG00000175471",0.00393906425048795,"MCTP1","multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]","Small"
"ENSG00000129993",0.00393780088580775,"CBFA2T3","CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]","Small"
"ENSG00000108551",0.0039375,"RASD1","ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]","Small"
"ENSG00000172197",0.00393548387096774,"MBOAT1","membrane bound O-acyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21579]","Small"
"ENSG00000159733",0.00393103448275862,"ZFYVE28","zinc finger FYVE-type containing 28 [Source:HGNC Symbol;Acc:HGNC:29334]","Small"
"ENSG00000157404",0.00393084854555696,"KIT","KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]","Small"
"ENSG00000128595",0.00392982456140351,"CALU","calumenin [Source:HGNC Symbol;Acc:HGNC:1458]","Small"
"ENSG00000151693",0.00392545979209399,"ASAP2","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:2721]","Small"
"ENSG00000204482",0.00392391304347825,"LST1","leukocyte specific transcript 1 [Source:HGNC Symbol;Acc:HGNC:14189]","Small"
"ENSG00000143545",0.00392,"RAB13","RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9762]","Small"
"ENSG00000149564",0.00392,"ESAM","endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]","Small"
"ENSG00000101298",0.00391666666666667,"SNPH","syntaphilin [Source:HGNC Symbol;Acc:HGNC:15931]","Small"
"ENSG00000110448",0.00391401927020866,"CD5","CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]","Small"
"ENSG00000170011",0.00391242651065409,"MYRIP","myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156]","Small"
"ENSG00000075240",0.00391111111111111,"GRAMD4","GRAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29113]","Small"
"ENSG00000106066",0.00391111111111111,"CPVL","carboxypeptidase vitellogenic like [Source:HGNC Symbol;Acc:HGNC:14399]","Small"
"ENSG00000155254",0.00391111111111111,"MARVELD1","MARVEL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28674]","Small"
"ENSG00000161955",0.00390909090909091,"TNFSF13","TNF superfamily member 13 [Source:HGNC Symbol;Acc:HGNC:11928]","Small"
"ENSG00000197629",0.00390909090909091,"MPEG1","macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619]","Small"
"ENSG00000188822",0.00390243902439025,"CNR2","cannabinoid receptor 2 [Source:HGNC Symbol;Acc:HGNC:2160]","Small"
"ENSG00000085840",0.0038974358974359,"ORC1","origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]","Small"
"ENSG00000117228",0.0038974358974359,"GBP1","guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]","Small"
"ENSG00000083857",0.00389473684210526,"FAT1","FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]","Small"
"ENSG00000180340",0.00389473684210526,"FZD2","frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040]","Small"
"ENSG00000206344",0.00389473684210526,"HCG27","HLA complex group 27 [Source:HGNC Symbol;Acc:HGNC:27366]","Small"
"ENSG00000151240",0.00388888888888889,"DIP2C","disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]","Small"
"ENSG00000205771",0.00388888888888889,"CATSPER2P1","CATSPER2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31054]","Small"
"ENSG00000074370",0.00388571428571429,"ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813]","Small"
"ENSG00000160678",0.0038851555729957,"S100A1","S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486]","Small"
"ENSG00000069188",0.00388235294117646,"SDK2","sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]","Small"
"ENSG00000135046",0.00388235294117646,"ANXA1","annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]","Small"
"ENSG00000118640",0.00387096774193548,"VAMP8","vesicle associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647]","Small"
"ENSG00000119139",0.00386666666666667,"TJP2","tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]","Small"
"ENSG00000154839",0.00386666666666667,"SKA1","spindle and kinetochore associated complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28109]","Small"
"ENSG00000074660",0.00386206896551724,"SCARF1","scavenger receptor class F member 1 [Source:HGNC Symbol;Acc:HGNC:16820]","Small"
"ENSG00000143554",0.00386101231190153,"SLC27A3","solute carrier family 27 member 3 [Source:HGNC Symbol;Acc:HGNC:10997]","Small"
"ENSG00000163737",0.00385714285714285,"PF4","platelet factor 4 [Source:HGNC Symbol;Acc:HGNC:8861]","Small"
"ENSG00000101188",0.00385185185185185,"NTSR1","neurotensin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8039]","Small"
"ENSG00000076351",0.00384615384615385,"SLC46A1","solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521]","Small"
"ENSG00000172663",0.00384615384615385,"TMEM134","transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]","Small"
"ENSG00000247092",0.00384615384615385,"SNHG10","small nucleolar RNA host gene 10 [Source:HGNC Symbol;Acc:HGNC:27510]","Small"
"ENSG00000170476",0.00384,"MZB1","marginal zone B and B1 cell specific protein [Source:HGNC Symbol;Acc:HGNC:30125]","Small"
"ENSG00000136040",0.00383333333333334,"PLXNC1","plexin C1 [Source:HGNC Symbol;Acc:HGNC:9106]","Small"
"ENSG00000168890",0.00383333333333334,"TMEM150A","transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677]","Small"
"ENSG00000140057",0.00382608695652174,"AK7","adenylate kinase 7 [Source:HGNC Symbol;Acc:HGNC:20091]","Small"
"ENSG00000145088",0.00382608695652174,"EAF2","ELL associated factor 2 [Source:HGNC Symbol;Acc:HGNC:23115]","Small"
"ENSG00000116260",0.00381818181818182,"QSOX1","quiescin sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]","Small"
"ENSG00000134986",0.00381818181818182,"NREP","neuronal regeneration related protein [Source:HGNC Symbol;Acc:HGNC:16834]","Small"
"ENSG00000149591",0.00381818181818182,"TAGLN","transgelin [Source:HGNC Symbol;Acc:HGNC:11553]","Small"
"ENSG00000153157",0.00381818181818182,"SYCP2L","synaptonemal complex protein 2 like [Source:HGNC Symbol;Acc:HGNC:21537]","Small"
"ENSG00000166428",0.00381818181818182,"PLD4","phospholipase D family member 4 [Source:HGNC Symbol;Acc:HGNC:23792]","Small"
"ENSG00000080561",0.00380952380952381,"MID2","midline 2 [Source:HGNC Symbol;Acc:HGNC:7096]","Small"
"ENSG00000072195",0.00378947368421053,"SPEG","striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]","Small"
"ENSG00000167261",0.00378947368421053,"DPEP2","dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:23028]","Small"
"ENSG00000178150",0.00378947368421053,"ZNF114","zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]","Small"
"ENSG00000182568",0.00378947368421053,"SATB1","SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]","Small"
"ENSG00000197943",0.00378947368421053,"PLCG2","phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]","Small"
"ENSG00000101255",0.00342601792850201,"TRIB3","tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]","Small"
"ENSG00000123329",0.0032884206537185,"ARHGAP9","Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]","Small"
"ENSG00000185499",0.0026332637439109,"MUC1","mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]","Small"
"ENSG00000153064",0.00242948092675897,"BANK1","B cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]","Small"
"ENSG00000137877",0.00199178644763856,"SPTBN5","spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]","Small"
"ENSG00000171791",0.00196590579232088,"BCL2","BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]","Small"
"ENSG00000130653",0.00194516199309078,"PNPLA7","patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]","Small"
"ENSG00000183023",0.00175019157088127,"SLC8A1","solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068]","Small"
"ENSG00000128656",0.0013248587570622,"CHN1","chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]","Small"
"ENSG00000146904",0.00131359670656161,"EPHA1","EPH receptor A1 [Source:HGNC Symbol;Acc:HGNC:3385]","Small"
"ENSG00000179144",0.00130455635491603,"GIMAP7","GTPase, IMAP family member 7 [Source:HGNC Symbol;Acc:HGNC:22404]","Small"
"ENSG00000123836",0.00129770959618691,"PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]","Small"
"ENSG00000163554",0.00129770959618691,"SPTA1","spectrin alpha, erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11272]","Small"
"ENSG00000129467",0.00106740077708719,"ADCY4","adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]","Small"
"ENSG00000182197",0.000875512133627467,"EXT1","exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]","Small"
"ENSG00000267365",0.000838671209540053,"KCNJ2-AS1","KCNJ2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43720]","Small"
"ENSG00000184574",0.000565836739749784,"LPAR5","lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]","Small"
"ENSG00000113657",0.000564508156203829,"DPYSL3","dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]","Small"
"ENSG00000124785",0.00056445993031366,"NRN1","neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]","Small"
"ENSG00000115884",0.00053779943706968,"SDC1","syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658]","Small"
"ENSG00000058091",0.000391683991683976,"CDK14","cyclin dependent kinase 14 [Source:HGNC Symbol;Acc:HGNC:8883]","Small"
"ENSG00000173068",0.000227831431079949,"BNC2","basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]","Small"
"ENSG00000185745",0.000126388888889096,"IFIT1","interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]","Small"
"ENSG00000000938",0,"FGR","FGR proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3697]",NA
"ENSG00000000971",0,"CFH","complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]",NA
"ENSG00000001036",0,"FUCA2","alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008]",NA
"ENSG00000003147",0,"ICA1","islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]",NA
"ENSG00000004468",0,"CD38","CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]",NA
"ENSG00000004799",0,"PDK4","pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]",NA
"ENSG00000005381",0,"MPO","myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]",NA
"ENSG00000005844",0,"ITGAL","integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]",NA
"ENSG00000007038",0,"PRSS21","serine protease 21 [Source:HGNC Symbol;Acc:HGNC:9485]",NA
"ENSG00000007129",0,"CEACAM21","CEA cell adhesion molecule 21 [Source:HGNC Symbol;Acc:HGNC:28834]",NA
"ENSG00000007171",0,"NOS2","nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]",NA
"ENSG00000007264",0,"MATK","megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]",NA
"ENSG00000007314",0,"SCN4A","sodium voltage-gated channel alpha subunit 4 [Source:HGNC Symbol;Acc:HGNC:10591]",NA
"ENSG00000007944",0,"MYLIP","myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]",NA
"ENSG00000008517",0,"IL32","interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]",NA
"ENSG00000010292",0,"NCAPD2","non-SMC condensin I complex subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305]",NA
"ENSG00000010327",0,"STAB1","stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]",NA
"ENSG00000010610",0,"CD4","CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]",NA
"ENSG00000010671",0,"BTK","Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133]",NA
"ENSG00000010704",0,"HFE","homeostatic iron regulator [Source:HGNC Symbol;Acc:HGNC:4886]",NA
"ENSG00000011258",0,"MBTD1","mbt domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19866]",NA
"ENSG00000011426",0,"ANLN","anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]",NA
"ENSG00000011465",0,"DCN","decorin [Source:HGNC Symbol;Acc:HGNC:2705]",NA
"ENSG00000011600",0,"TYROBP","transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]",NA
"ENSG00000013364",0,"MVP","major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]",NA
"ENSG00000013375",0,"PGM3","phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907]",NA
"ENSG00000013392",0,"RWDD2A","RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385]",NA
"ENSG00000018280",0,"SLC11A1","solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]",NA
"ENSG00000019144",0,"PHLDB1","pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]",NA
"ENSG00000023445",0,"BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]",NA
"ENSG00000025708",0,"TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]",NA
"ENSG00000026025",0,"VIM","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]",NA
"ENSG00000031081",0,"ARHGAP31","Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]",NA
"ENSG00000034053",0,"APBA2","amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]",NA
"ENSG00000035403",0,"VCL","vinculin [Source:HGNC Symbol;Acc:HGNC:12665]",NA
"ENSG00000035720",0,"STAP1","signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]",NA
"ENSG00000036530",0,"CYP46A1","cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]",NA
"ENSG00000037042",0,"TUBG2","tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]",NA
